model,case_id,replicate_index,semantic_program_id,json_patch,line_patch,rewrite_with_ids,all_conditions_available
NousResearch/Hermes-4-70B,stale_reference_026,2,stale_reference:template-02,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_027,0,stale_reference:template-03,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_027,1,stale_reference:template-03,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_027,2,stale_reference:template-03,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_028,0,stale_reference:template-04,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_028,1,stale_reference:template-04,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_028,2,stale_reference:template-04,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_029,0,stale_reference:template-05,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_029,1,stale_reference:template-05,True,True,True,True
NousResearch/Hermes-4-70B,stale_reference_029,2,stale_reference:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_000,0,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_000,1,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_000,2,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_001,0,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_001,1,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_001,2,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_002,0,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_002,1,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_002,2,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_003,0,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_003,1,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_003,2,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_004,0,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_004,1,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_004,2,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_005,0,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_005,1,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_005,2,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_006,0,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_006,1,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_006,2,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_007,0,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_007,1,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_007,2,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_008,0,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_008,1,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_008,2,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_009,0,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_009,1,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_009,2,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_010,0,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_010,1,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_010,2,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_011,0,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_011,1,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_011,2,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_012,0,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_012,1,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_012,2,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_013,0,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_013,1,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_013,2,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_014,0,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_014,1,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_014,2,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_015,0,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_015,1,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_015,2,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_016,0,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_016,1,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_016,2,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_017,0,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_017,1,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_017,2,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_018,0,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_018,1,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_018,2,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_019,0,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_019,1,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_019,2,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_020,0,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_020,1,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_020,2,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_021,0,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_021,1,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_021,2,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_022,0,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_022,1,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_022,2,unavailable_add:template-06,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_023,0,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_023,1,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_023,2,unavailable_add:template-07,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_024,0,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_024,1,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_024,2,unavailable_add:template-00,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_025,0,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_025,1,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_025,2,unavailable_add:template-01,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_026,0,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_026,1,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_026,2,unavailable_add:template-02,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_027,0,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_027,1,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_027,2,unavailable_add:template-03,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_028,0,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_028,1,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_028,2,unavailable_add:template-04,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_029,0,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_029,1,unavailable_add:template-05,True,True,True,True
NousResearch/Hermes-4-70B,unavailable_add_029,2,unavailable_add:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_000,0,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_000,1,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_000,2,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_001,0,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_001,1,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_001,2,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_002,0,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_002,1,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_002,2,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_003,0,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_003,1,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_003,2,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_004,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_004,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_004,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_005,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_005,1,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_005,2,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_006,0,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_006,1,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_006,2,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_007,0,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_007,1,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_007,2,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_008,0,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_008,1,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_008,2,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_009,0,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_009,1,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_009,2,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_010,0,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_010,1,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_010,2,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_011,0,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_011,1,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_011,2,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_012,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_012,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_012,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_013,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_013,1,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_013,2,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_014,0,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_014,1,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_014,2,add_item:template-06,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_015,0,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_015,1,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_015,2,add_item:template-07,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_016,0,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_016,1,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_016,2,add_item:template-00,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_017,0,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_017,1,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_017,2,add_item:template-01,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_018,0,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_018,1,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_018,2,add_item:template-02,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_019,0,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_019,1,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_019,2,add_item:template-03,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_020,0,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_020,1,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_020,2,add_item:template-04,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_021,0,add_item:template-05,True,True,True,True
Qwen/Qwen3-235B-A22B-Instruct-2507,add_item_021,1,add_item:template-05,True,True,True,True
